175.78	5.0916
200.51	5.4699
223.32	6.0376
243.48	4.6096
27.52	0.7496
51.91	1.5819
77.1	1.89
102.02	4.2796
127.35	4.1275
152.52	3.3096
178.12	4.6056
202.5	4.93
225.32	3.9576
245.87	4.0731
26.9	1.05
51.35	1.4275
75.83	2.6811
100.29	2.8459
125.01	3.1499
150.1	3.65
174.68	5.0176
199.05	4.3675
222.31	6.0339
242.79	4.8459
26.98	0.8396
51.33	1.5811
76.28	2.0816
101.25	3.4275
125.88	4.0256
151.1	4.87
175.99	5.6499
200.63	4.5131
223.81	4.8939
243.73	3.3371
27.32	1.0976
52.06	1.6364
76.79	3.2859
102.16	2.8744
127.61	4.4579
152.14	4.5804
178.07	4.4451
202.56	4.6064
225.62	3.4956
245.52	3.8696
26.89	0.9179
51.56	1.7064
76.29	2.5259
101.03	2.8691
126.28	4.0416
150.94	4.3164
176.11	4.9579
200.62	5.3156
224.04	5.6584
244.32	4.8776
27.32	0.6176
51.6	2.32
76.67	2.8011
101.43	2.3051
126.62	3.9356
151.22	4.4916
176.93	5.3651
200.9	4.85
224.59	5.4619
244.12	3.6256
26.83	0.8011
51.55	2.1075
76.1	2.09
100.89	2.5779
126.08	3.3736
151.41	4.1819
176.72	4.0016
200.47	6.1491
223.76	5.3224
244.42	3.7636
26.58	1.0036
50.6	1.5
75.46	2.1884
100.2	3.7
124.84	3.0144
149.07	4.5651
174.81	4.5139
199.13	4.2931
221.43	5.0851
242.32	3.5976
27.59	0.9419
52.15	1.4875
77.44	1.8264
102.3	2.87
127.06	4.4364
152.27	4.4171
177.53	5.9691
202.04	5.3184
224.77	6.0771
245.22	4.8716
27.18	1.1076
51.95	1.9475
77.05	2.5675
102.53	2.8491
127.92	4.0336
152.93	4.2651
178.82	4.3676
203.16	5.3544
226.46	3.9884
246.24	4.3624
27.53	1.1091
52.07	1.6851
77.2	2.9
102.24	2.2824
127.16	3.2544
152.68	4.7576
177.86	4.8804
202.33	4.7611
225.57	4.0451
245.92	4.0136
27.03	0.7291
51.55	1.7875
76.33	2.2011
101.15	2.7675
125.76	3.5224
151.45	4.3875
176	5.14
200.74	4.6924
223.51	5.6499
243.53	4.7091
27.31	0.7139
52.11	1.6779
76.96	1.8184
102.09	2.7019
127.17	4.1011
152.62	4.4956
177.39	5.0579
202.13	5.8131
225.27	5.3571
245.16	4.3744
26.9	0.87
51.37	1.8731
76.52	2.3296
100.9	2.67
126.12	4.1856
151.16	3.6944
176.2	4.26
201.29	6.7259
224.55	6.2675
244.49	3.7499
27.31	0.7539
52	1.58
76.93	2.5451
101.81	3.1739
126.66	3.7244
152.33	3.8211
176.8	4.44
201.96	5.1384
225.05	5.5475
245.34	3.2844
27.3	0.75
52.22	1.5716
77.06	2.5164
102.49	2.7899
127.25	3.8875
153.22	5.6916
177.3	4.11
202.58	4.6836
226.16	4.3144
246.47	3.3891
27.18	1.0076
51.82	1.5676
76.68	2.4776
101.72	2.7816
126.53	2.2891
151.53	4.7091
177.14	3.9204
201.45	5.0275
224.68	5.3776
245.21	4.2259
27.45	0.9075
52.06	1.6164
76.97	2.1891
102.26	3.2524
127.32	4.0576
152.78	4.5316
177.76	5.1424
202.41	5.3419
225.68	4.5376
245.03	3.7091
27.59	1.0819
52.51	1.8499
77.46	3.3884
102.94	3.0764
127.94	3.5364
153.35	3.8075
179.25	4.6875
204.01	5.2699
227.16	4.9344
247.1	4.81
27.18	1.0476
51.51	2.0899
76.23	2.4571
101.44	3.6864
126.24	3.7824
151.7	3.63
176.71	6.0859
201.14	6.3604
224.75	5.7075
244.12	3.5456
26.44	0.7264
51.06	1.8164
75.82	2.2876
100.67	3.1211
125.41	5.1419
150.6	3.82
175.49	4.7699
199.6	5.3
223.03	5.9291
243.09	4.5819
26.65	0.9075
51.24	2.0424
75.76	2.5224
100.83	2.7811
125.44	2.9864
150.66	4.6044
175.33	4.1011
200.5	5.61
223.07	4.8651
243.59	3.5219
26.87	0.7931
52.15	2.2475
77.07	2.1651
102.17	3.2011
127.41	3.8619
153.03	4.7491
178.7	5.03
203.25	5.6275
226.22	4.5116
246.55	3.7875
26.75	0.7275
51.4	1.74
76.36	2.4504
101.48	3.2296
126.43	4.6251
151.41	3.4819
176.84	5.2944
201.7	7.01
224.69	7.0339
245.15	3.7275
26.81	0.6539
51.53	1.7891
76.14	2.5804
101.44	2.5264
126.39	3.2179
151.57	4.3251
177.03	6.1491
200.78	5.4116
223.46	4.8084
243.94	3.6964
26.93	0.7451
51.45	1.7275
76.33	2.7611
101.09	3.4219
126.02	3.9596
151.07	4.4451
175.95	6.1075
200.54	4.9684
223.96	5.2184
244.22	4.2716
26.92	0.9536
51.35	2.0875
76.18	3.5676
101.34	3.0644
126.69	3.3339
151.31	5.8539
177.14	5.5804
201.08	4.9336
224.65	4.1475
244.49	3.9299
26.28	0.8216
50.63	1.7331
75.41	2.2219
100.17	3.2411
125.02	3.8196
149.88	3.2456
175.08	5.0736
199.15	3.8075
222.22	4.1316
242.85	4.2275
26.71	0.7859
51.24	1.5624
75.98	2.5196
100.9	2.85
125.1	3.97
150.59	4.1019
175.1	4.03
199.91	4.5419
222.64	5.8704
242.99	4.2299
27.06	0.7964
51.85	1.7275
76.88	2.6456
101.89	3.7379
127.17	3.4611
152.56	4.8264
176.95	5.1275
202.81	6.3739
225.69	6.7339
245.8	3.64
26.52	0.8296
50.86	1.6204
75.34	2.6044
100.06	3.3564
125.07	3.8051
149.94	4.9564
174.76	4.3624
199.46	6.2484
222.5	4.55
242.61	3.6579
26.74	0.6524
50.96	1.5184
75.63	2.6331
100.56	2.9064
125.52	4.6696
150.34	4.9644
175.56	6.3464
199.08	5.0136
223.21	4.8659
243.14	3.7604
26.54	1.1684
50.96	1.7184
75.8	3.48
100.28	2.7816
125.22	3.8116
149.83	4.2211
175.29	6.7659
199.13	4.0931
222.39	6.4979
242.29	4.3059
26.71	0.9259
51.36	2.1304
75.95	2.6075
100.59	3.1819
125.48	4.0896
150.78	4.3516
175.16	5.0944
199.73	5.6571
223.12	5.5856
243.42	3.6036
26.77	0.9371
51.26	1.4324
76.28	2.3416
100.74	3.3524
126.2	4.3
151.26	3.6524
175.64	6.1504
200.38	5.3956
222.94	5.8564
243.69	4.5739
26.86	0.8004
51.55	1.8075
76.14	2.8404
101.4	3.16
126.18	4.4876
151.34	3.0644
176.39	4.8379
200.49	5.6499
223.78	5.8116
243.77	3.4371
26.36	0.7704
51.02	1.2996
75.26	3.0324
100.69	2.9139
125.09	3.3819
150.53	3.2891
174.71	5.0259
199.87	5.6131
222.61	5.3579
243.22	4.2316
27.09	0.8419
51.35	1.4875
75.69	2.1939
100.2	3.5
125.02	3.6796
150.11	3.7979
174.77	5.3371
199.55	5.8875
222.28	5.3016
242.64	4.5304
27.3	0.93
51.72	1.8816
76.31	2.3339
101.72	3.1816
126.66	3.4844
151.77	3.3571
177.46	4.8084
201.96	5.2584
224.96	4.7584
245.28	4.1416
27.01	1.0299
51.61	1.9379
76.55	2.7475
101.63	2.2531
126.78	3.7316
151.92	3.3536
176.76	4.3024
201.26	5.7124
225.04	4.0784
244.85	5.0875
26.35	0.7675
50.81	1.6339
75.33	3.1611
100.84	2.9144
125.44	3.6864
150.4	5.66
175.12	4.0656
199.65	5.7075
222.3	4.73
242.87	3.9331
26.4	0.8
50.9	1.89
75.06	2.5564
100.24	2.9424
124.68	2.8576
150.07	4.0451
174.88	4.3856
198.78	5.2316
222.2	4.94
242.25	3.6275
26.45	0.7875
50.38	1.4556
75.23	2.7771
99.56	3.6664
124.33	3.8811
149.24	3.5424
173.86	5.3604
198.13	5.9331
221.48	4.9896
241.88	4.2256
26.95	0.8475
51.48	1.6096
76.37	2.2131
101.34	2.6244
126.18	4.3276
150.72	3.3616
175.76	5.3824
200.66	4.5444
223.96	5.2184
244.09	4.5819
26.44	0.9664
51.12	1.5456
75.79	2.4659
100.64	3.3504
125.47	3.4891
150.82	4.9876
176.05	5.1675
200.45	6.6875
223.2	5.26
243.31	3.9939
27.01	0.6899
51.51	1.8299
75.8	2.6
100.74	3.9724
125.78	4.0316
150.55	3.5875
174.96	4.7184
200.1	4.19
223.08	5.1136
242.79	3.5659
26.93	0.9251
51.42	1.2636
76.37	3.0531
101.06	3.2164
126.16	4.0544
151.31	4.0539
176.69	6.5539
200.93	5.0651
224.04	4.3984
243.24	3.3624
26.45	0.8075
51.13	1.5131
75.81	2.0939
100.91	3.0019
125.76	3.8424
150.73	4.5171
175.63	5.8731
199.95	8.0875
222.84	5.6344
243.7	3.51
26.49	0.8899
51.23	1.5771
75.64	2.4304
100.57	3.3051
125.65	3.9675
150.96	5.6384
175.56	4.5464
200.35	4.8875
223.11	5.1779
243.75	4.6275
26.72	1.1416
51.41	2.2219
76.07	2.4051
101.41	3.8219
126.48	4.3696
151.72	4.8816
176.55	6.6075
200.89	4.9779
224.42	4.7636
244.47	3.6291
26.87	0.9531
51.14	1.5004
75.32	2.7576
100.36	3.1304
125.1	3.33
150.14	4.6604
175.09	4.4819
199.42	5.1236
222.51	5.3699
242.78	4.2516
26.78	0.9116
51.54	2.2684
76.5	2.43
101.76	2.8424
126.68	3.9176
151.71	4.1659
177	5.1
201.29	4.2059
224.33	4.7011
244.71	3.4659
26.59	0.6419
51.25	1.5275
75.46	2.1884
100.65	3.2675
125.44	3.3664
150.99	4.3899
175.99	4.6899
200.57	5.4451
223.68	5.0376
243.97	3.8691
26.21	0.9059
51.15	2.1275
75.43	2.7851
100.57	2.5851
125.89	4.2179
150.61	4.2979
176.06	4.8764
200.36	6.1904
224.03	5.6091
244.14	3.2204
26.45	0.9075
51.52	2.0496
76.21	2.4259
101.41	3.4019
126.67	3.6611
151.54	4.2684
176.88	5.0856
201.75	7.0075
224.93	5.1251
245.11	3.6779
26.73	0.8171
50.95	1.1675
75.39	3.3179
100.32	3.2976
124.85	3.2675
150.03	4.6691
174.35	3.5475
199.2	5.54
222.23	6.0971
242.64	4.4904
26.65	0.7675
51.1	1.33
75.53	2.1691
100.25	2.7075
125.07	3.5451
149.39	4.9779
175.07	5.7651
199.24	5.7824
221.86	5.5804
242.78	2.5116
26.23	0.9771
50.37	1.4731
74.7	2.55
99.2	2.84
123.91	3.7419
148.72	4.3016
173.39	5.0779
197.7	4.79
220.34	4.8444
240.5	3.73
26.72	1.1016
51.06	2.2764
75.44	2.3064
100.09	2.7219
124.92	2.9936
149.85	4.8075
174.36	3.9504
199.54	5.3884
222.48	6.4296
242.78	3.9716
26.24	0.8224
50.75	1.3875
74.85	2.3875
99.78	3.3516
124.3	3.29
149.27	3.7171
173.79	4.3459
198.35	4.9875
220.91	5.6819
241.61	3.3379
26.41	1.1419
51.18	1.5476
75.83	2.1811
101.02	2.8396
125.92	3.9336
150.49	4.9099
176.04	4.8784
199.91	6.1019
223.47	4.4291
243.37	3.9331
26.89	0.8379
51.2	1.72
76.25	2.3075
100.61	4.2779
126.23	4.9171
150.9	4.83
176.02	4.4396
200.03	5.7291
222.97	5.3491
243.78	3.8316
26.52	0.9096
51.29	1.5859
76.82	1.8876
101.6	2.84
126.92	3.1136
151.97	5.0291
177.3	4.53
202.15	5.1675
224.83	6.0811
245.17	4.8411
26.93	0.9251
51.6	1.78
76.52	2.7496
101.56	3.1864
126.89	3.7379
152.54	3.2284
177.29	6.1659
202.03	5.0091
224.83	6.8011
245.15	4.0675
26.67	0.8611
51.3	1.93
76.23	2.8771
100.89	3.2779
126.06	4.0364
151.07	4.4251
176.6	3.62
200.86	5.4204
224.09	4.6819
244.42	2.6636
26.37	1.0131
50.57	2.0251
75.4	2.78
101.06	3.0564
125.3	3.31
150.49	4.8299
175.4	5.56
199.91	4.2019
223.03	5.1491
243.76	2.9024
26.23	0.9571
50.44	1.3464
74.68	2.1176
99.01	2.7899
123.88	3.3256
148.49	4.8299
173.32	4.4576
197.43	6.4051
220.31	4.2939
240.24	3.6824
26.58	0.8236
50.73	1.1371
75.81	2.5939
100.17	2.7411
125.09	3.3819
150.01	4.2899
174.84	4.5344
198.91	5.7019
222.39	4.4379
242.05	3.8475
26.73	0.7971
51.19	1.3139
75.73	2.5571
100.22	3.2316
125.36	3.6104
150.12	4.3456
175.32	4.7376
199.79	5.9859
222.58	6.5636
243.05	3.3675
26.96	0.8784
51.28	1.7016
76.31	2.6539
101.14	2.8804
126.27	3.4971
151.6	4.76
176.71	4.4259
200.92	5.4336
224.28	6.0616
244.81	5.6739
26.58	0.7036
51.05	1.6075
75.74	2.2124
100.78	3.2316
125.61	2.9779
151.02	3.4996
175.46	4.5884
199.86	4.9004
222.95	5.4675
242.93	3.8651
26.94	0.9164
51.46	1.5684
76.34	2.6444
101.46	3.1284
126.49	4.1099
151.93	4.4651
177.25	4.5275
202.04	4.3784
224.46	4.7684
244.61	4.0379
26.71	0.7459
51.38	1.6556
76.19	2.3739
100.94	3.4364
126.21	4.9659
151.13	4.7331
176.4	4.02
200.85	5.0075
223.8	6.04
244.2	3.88
26.74	0.8324
51.46	2.1284
76.63	2.1931
101.83	2.5011
127.4	3.8
152.71	5.0259
177.89	5.7379
203.19	5.0139
226.29	4.1459
246.39	3.7979
26.96	0.7184
51.38	1.8156
75.92	2.8736
100.74	2.5524
125.84	4.6344
150.41	2.9819
175.79	4.4059
200.15	5.7475
223.43	5.0251
243.11	3.9979
26.44	0.7864
51.2	1.22
75.46	3.3884
100.58	2.9636
125.5	4.35
150.6	4.74
175.22	3.9116
200.12	4.0656
223	5.5
242.77	3.9971
26.58	0.8636
51.66	1.6444
76.77	2.6571
101.99	2.8299
127.26	4.1324
152.66	3.9844
178.39	5.7779
203.09	4.0419
226.42	4.1436
246.23	3.4971
27.1	1.07
51.61	2.2379
76.9	3.17
101.79	3.4859
127.19	4.0739
152.37	5.0331
177.87	5.2731
202.21	5.2859
225.29	5.5259
245.28	4.2616
26.99	0.8499
51.6	1.74
76.56	2.6064
101.63	3.0531
126.82	3.4276
151.69	4.5339
177.4	5.1
201.89	4.6179
224.84	4.5544
244.71	3.6859
26.78	0.9716
51.89	1.5379
76.67	2.4811
101.74	3.0324
127.32	3.8576
152.3	5.43
177.29	4.9259
202.38	4.5956
225.58	5.3436
245.48	3.9696
26.46	0.7284
51.03	2.2491
75.87	2.9531
100.73	2.8771
125.35	3.2675
150.68	5.5176
175.84	5.0744
200.65	4.7275
223.65	5.1275
244.32	3.4976
26.9	0.99
51.49	2.3099
76.22	1.9116
100.72	2.8816
125.58	3.6236
150.59	4.8419
176.26	4.9924
200.12	5.5056
223.34	5.0244
244.02	3.2196
27.11	0.8179
51.7	1.61
76.82	2.9476
101.63	2.7731
126.63	4.3131
152.45	4.5875
177.39	5.4179
201.62	5.6156
224.7	4.71
244.45	3.4475
26.44	1.0464
50.67	1.6011
75.16	2.1144
100.14	3.1604
125.07	3.9051
150.29	3.3459
175.27	5.2771
200.03	6.9891
223.43	5.7651
243.2	3.76
26.26	0.9924
51.04	1.3784
75.69	2.8539
100.91	2.9619
125.51	4.5299
150.82	4.1276
175.85	4.4675
200.53	5.4091
223.73	5.3571
244.8	4.86
26.84	1.2344
51.1	1.57
76.01	2.7099
101.18	2.4276
126.02	3.8796
151.68	4.3376
176.12	4.0856
200.85	5.1475
223.99	5.1099
244.12	4.4056
26.53	0.9691
51.06	1.7364
75.89	3.2779
101.13	3.4931
125.69	4.8939
150.8	3.5
175.89	5.2379
200.24	6.2224
223.41	4.3619
243.76	3.9024
26.7	0.75
50.87	1.6731
76.12	2.4256
100.67	3.0811
125.51	4.2099
150.9	5.39
175.51	5.2899
200.21	5.4859
223.36	4.0704
242.74	4.6324
26.18	1.1676
50.78	1.4116
75.33	2.3411
100.56	2.8064
125.74	2.9124
150.64	3.7504
175.79	4.9659
200.37	4.9531
223.41	5.0419
243.32	4.1576
26.38	0.7356
51.2	1.52
75.56	2.6464
100.57	2.1851
125.18	3.7276
150.49	4.0099
175.31	4.9939
199.23	5.5771
222.5	6.67
243.05	3.0675
26.75	0.8675
51.42	1.3836
75.97	2.2691
101.29	3.4659
126.08	3.7536
151.36	3.7704
175.99	4.7499
200.71	4.0859
223.22	6.3116
244.03	3.6891
26.73	0.9571
51.16	1.7544
75.73	2.2971
101.51	3.0099
126.25	3.7675
151.48	4.9096
176.52	4.1496
200.49	4.1099
223.76	7.0024
243.67	3.6611
26.79	0.9659
51.48	1.7496
76.46	2.2884
101.72	2.6816
126.32	3.2376
152.02	4.4796
177.35	4.7875
201.3	4.99
224.4	4
245.02	3.4396
26.62	1.0156
51.59	1.1219
75.65	2.8075
100.98	2.8996
126.04	4.2184
151.28	4.8416
175.71	5.7059
200.73	5.3571
223.72	4.9416
244.15	4.5875
26.07	0.6251
50.42	1.7036
75.19	2.8539
99.35	2.4875
124.59	4.3219
149.4	3.32
174.37	4.1931
198.2	6.08
221.29	5.7059
242.15	4.1675
26.51	0.8499
50.9	1.81
75.95	2.2475
100.87	2.9531
125.87	3.8931
151.29	4.8459
176.42	4.0436
201.04	4.1584
224.25	4.4475
244.75	3.0675
26.07	0.8451
50.65	1.6075
75.01	2.5899
100.16	3.2144
124.94	3.6564
150.27	4.2971
174.93	5.1451
199.47	4.5491
222.78	5.0516
242.87	4.8731
26.51	1.0099
51.2	1.86
76.27	2.4771
100.94	2.4764
126.03	3.5091
151.62	3.7356
176.59	5.1619
200.96	4.7384
224.47	4.7091
244.44	4.2664
25.93	0.7651
49.94	1.7964
74.08	2.1736
98.93	2.7851
123.48	3.6296
148.01	3.8699
173.04	4.7184
197.31	5.4539
220.31	5.8339
240.56	3.2064
26.13	0.7731
50.79	2.3259
75.28	2.2816
100.03	3.7891
125.15	3.6675
150.36	4.5504
176.02	5.5796
200.17	6.2411
223.59	5.1019
243.05	4.3075
26.54	0.8884
51.31	1.9139
76.35	2.8275
101.24	3.0424
126.32	3.9776
151.64	5.1304
176.6	5.06
201.9	5.15
224.82	4.8876
245.07	4.0251
26.41	0.8419
50.96	1.5784
75.79	2.6659
101.13	3.7331
126.32	2.9376
151.23	3.1771
176.09	5.8019
200.77	6.0171
224.39	4.8379
244.89	3.7779
26.37	0.7331
50.88	1.6056
75.63	2.2531
101.03	2.3891
125.73	3.9571
150.84	4.9944
175.94	5.5764
200.22	5.0316
223.72	6.3416
243.67	4.0811
26.09	0.8019
50.54	1.4684
75.29	1.9859
100.19	2.9739
125	4.08
150.21	3.1459
175.12	4.6056
199.73	5.1571
222.91	5.1019
242.7	3.89
26.75	1.1275
51.6	1.98
75.89	2.5779
101.33	2.8811
126.07	4.0251
151.27	4.4171
176.2	3.68
200.86	5.1404
223.77	4.0571
243.74	3.4924
26.42	0.9236
51.13	1.5331
76.03	2.5691
101.12	3.5256
126.3	2.37
151.9	6.57
176.72	4.8616
201.32	5.4976
224.8	5.16
244.38	4.1756
26.94	0.8364
51.76	1.5424
76.49	2.1899
101.64	2.6704
126.94	3.5364
151.96	3.6584
177.13	4.9931
201.23	4.2571
224.49	5.8899
245.33	4.8211
26.23	0.9571
50.63	1.6731
74.9	2.19
99.89	2.5579
124.87	3.4731
149.7	2.85
174.61	5.6779
199.19	5.7339
222.34	5.8844
242.75	3.4075
26.38	0.8956
51.29	1.7659
75.75	2.9675
100.72	2.3616
125.6	3.64
150.77	5.1971
175.83	5.6011
200.81	5.2539
223.6	5.4
244.04	4.2384
26.61	0.7579
50.78	2.1116
75.69	2.7739
100.76	3.5624
125.75	4.1875
150.77	3.4771
175.71	4.7259
199.73	5.8971
223.36	4.4504
243.74	3.9124
26.78	0.9516
51.12	1.4656
76.21	2.5059
100.97	2.7091
125.79	3.4059
150.75	4.8475
175.41	6.5019
200.17	5.9811
222.69	5.0739
243.22	4.2916
26.25	0.7675
50.67	1.5011
75.24	2.5424
100.08	2.6336
124.97	3.8291
149.83	4.4211
175.25	4.1075
199.39	4.1579
222.52	4.8496
242.89	4.0979
27.02	0.5396
51.54	1.9284
76.62	2.5756
101.97	3.4091
